title,console,publisher,developer,total_sale,na_sale,pal_sale,japan_sale,other_sale,release_date
Reading Training    ,DS,Benesse  ,Intelligent Systems  ,0.09m,0.00m,N/A,0.08m,0.00m,28th Jun 07  
Dreamer Series: Teacher    ,DS,DreamCatcher Interactive  ,ZigZag Island  ,0.09m,0.08m,0.00m,N/A,0.01m,09th Jun 09  
Harvest Moon: Boy & Girl    ,PSP,Natsume  ,Marvelous Interactive  ,0.09m,0.08m,N/A,N/A,0.01m,31st Jul 07  
Sotsugyou Crossworld    ,PS,Hearty Robin   ,Hearty Robin  ,0.09m,N/A,N/A,0.08m,0.01m,28th Jun 96  
Busy Scissors    ,Wii,Little Orbit  ,Little Orbit  ,0.09m,0.08m,0.00m,N/A,0.01m,26th Oct 10  
Wing Commander IV: The Price of Freedom    ,PS,Origin Systems  ,"Origin Systems, Inc.  ",0.09m,0.05m,0.03m,N/A,0.01m,14th May 97  
Princess Maker 2    ,SAT,Micro Cabin  ,Gainax  ,0.08m,N/A,N/A,0.08m,0.00m,27th Oct 95  
Animal Planet: Emergency Vets    ,DS,Activision  ,SilverBirch Studios  ,0.08m,0.08m,0.00m,N/A,0.01m,13th Mar 09  
The Sims 3: Barnacle Bay    ,PC,Electronic Arts  ,Maxis  ,0.08m,0.08m,N/A,N/A,0.01m,08th Mar 11  
Theme Park    ,SAT,Electronic Arts  ,Bullfrog Production  ,0.08m,N/A,N/A,0.08m,N/A,01st Jan 95  
X Rebirth    ,PC,Egosoft  ,Egosoft  ,0.08m,N/A,0.08m,N/A,0.00m,15th Nov 13  
Air Conflicts: Secret Wars    ,X360,Kalypso  ,Games Farm  ,0.08m,0.06m,0.02m,N/A,0.01m,28th Sep 11  
Charm Girls Club: My Fashion Show    ,DS,Electronic Arts  ,Electronic Arts Casual Studios  ,0.08m,0.08m,N/A,N/A,0.01m,20th Oct 09  
Elite: Dangerous    ,XOne,Frontier Developments  ,Frontier Developments  ,0.08m,0.07m,N/A,N/A,0.01m,27th Jun 17  
Blazing Angels: Squadrons of WWII    ,XB,Ubisoft  ,Ubisoft Romania  ,0.08m,0.06m,0.02m,N/A,0.00m,23rd Mar 06  
Pretty Rhythm Rainbow Live: Kira Kira My * Design    ,3DS,Takara Tomy   ,Takara Tomy ARTS  ,0.08m,N/A,N/A,0.08m,N/A,28th Nov 13  
Miami Nights: Singles in the City    ,DS,Ubisoft  ,Gameloft  ,0.08m,0.08m,0.00m,N/A,0.01m,15th Jan 08  
Petz: Dogz Family    ,PSP,Ubisoft  ,Ubisoft  ,0.08m,0.05m,0.02m,N/A,0.01m,27th Oct 09  
The Sims 2: Apartment Life    ,PC,Electronic Arts  ,Maxis  ,0.08m,N/A,0.08m,N/A,0.01m,26th Aug 08  
Dream Day: Wedding Destinations    ,DS,THQ  ,THQ  ,0.08m,0.08m,N/A,N/A,0.01m,09th Mar 09  
Pretty Rhythm: My Deco Rainbow Wedding    ,3DS,Takara Tomy   ,Takara Tomy ARTS  ,0.08m,N/A,N/A,0.08m,N/A,20th Mar 13  
Touch Mechanic     ,DS,Aspyr  ,Kando Games  ,0.08m,0.08m,N/A,N/A,0.01m,23rd Mar 09  
DanceDanceRevolution    ,X360,Konami  ,Konami  ,0.08m,0.08m,N/A,N/A,0.01m,12th Apr 11  
Kobitodzukan: Kobito no Fushigi - Jikken Set    ,3DS,Nippon Columbia  ,Racjin  ,0.08m,N/A,N/A,0.08m,N/A,12th Dec 13  
Pony Friends 2    ,Wii,Square Enix  ,Tantalus Interactive  ,0.08m,0.03m,0.04m,N/A,0.01m,23rd Feb 10  
Wildlife Park 3    ,PC,bitComposer Games  ,B.Alive  ,0.08m,N/A,0.07m,N/A,0.01m,08th Apr 11  
AKB1/149: Love Election    ,PS3,Namco Bandai Games  ,ArtDink  ,0.08m,N/A,N/A,0.08m,N/A,12th Sep 13  
Princess in Love    ,DS,THQ  ,Engine Software BV  ,0.08m,0.07m,N/A,N/A,0.01m,14th Sep 09  
R/C Stunt Copter    ,PS,Titus  ,"Big Grub / Shiny Entertainment, Inc.  ",0.08m,0.04m,0.03m,N/A,0.01m,05th Oct 99  
Kenshuui Tendo Dokuta     ,DS,Spike  ,Spike  ,0.08m,N/A,N/A,0.08m,N/A,02nd Dec 04  
Pilot ni Narou! 2    ,PS2,Victor Interactive  ,BELUGA Computer Inc.  ,0.08m,N/A,N/A,0.08m,N/A,08th Mar 01  
Rapala Fishing Pro Series    ,PS4,GameMill  ,"Concrete Software, Inc.  ",0.08m,0.06m,N/A,N/A,0.02m,24th Oct 17  
Petz Fantasy: Sunshine Magic    ,DS,Ubisoft  ,Ubisoft  ,0.08m,0.07m,0.00m,N/A,0.01m,05th Oct 10  
The Sims 3: Fast Lane Stuff    ,PC,Electronic Arts  ,EA Redwood Shores  ,0.08m,0.01m,0.05m,N/A,0.01m,07th Sep 10  
Armored Core 3 Portable    ,PSP,From Software  ,From Software  ,0.08m,N/A,N/A,0.08m,N/A,30th Jul 09  
Overcooked! 2    ,XOne,Sold Out  ,Ghost Town Games  ,0.08m,0.07m,0.00m,N/A,0.01m,07th Aug 18  
Mission Runway    ,DS,THQ  ,Arts Software  ,0.08m,0.07m,0.01m,N/A,0.01m,11th May 09  
Battlestar Galactica    ,XB,VU Games  ,Warthog  ,0.08m,0.06m,0.02m,N/A,0.00m,19th Nov 03  
Fireblade    ,XB,Midway Games  ,Kuju Entertainment  ,0.08m,0.06m,0.02m,N/A,0.00m,17th Nov 02  
ZhuZhu Babies    ,DS,Activision  ,Black Lantern Studios  ,0.08m,0.06m,0.01m,N/A,0.01m,01st Nov 11  
The Sims 2: Ikea Home Stuff    ,PC,Electronic Arts  ,Maxis  ,0.08m,N/A,0.07m,N/A,0.01m,23rd Jun 08  
Zoo Tycoon (2013)    ,X360,Microsoft Studios  ,Frontier Developments  ,0.08m,0.02m,0.06m,N/A,0.01m,22nd Nov 13  
Sub Rebellion    ,PS2,Metro 3D  ,Irem Software Engineering  ,0.08m,0.04m,0.03m,N/A,0.01m,12th Oct 02  
Port Royale 3    ,PS3,Kalypso Media  ,Gaming Minds Studios  ,0.08m,0.06m,N/A,N/A,0.01m,02nd Oct 12  
Dreamer Series: Shop Owner    ,DS,DreamCatcher Interactive  ,ZigZag Island  ,0.08m,0.07m,0.00m,N/A,0.01m,12th May 09  
Imagine: My Restaurant    ,DS,Ubisoft  ,Vicarious Visions  ,0.08m,N/A,0.07m,N/A,0.01m,27th Mar 09  
The Idolm@ster    ,X360,Namco Bandai  ,Bandai Namco Games  ,0.08m,N/A,N/A,0.08m,N/A,25th Jan 07  
Rick & Morty Virtual Rick-Ality    ,PS4,Nighthawk Interactive  ,Owlchemy Labs  ,0.08m,0.06m,N/A,N/A,0.01m,24th Apr 18  
Salon Superstar    ,DS,505 Games  ,505 Games  ,0.08m,0.07m,N/A,N/A,0.00m,08th Dec 09  
Krazy Ivan    ,PS,Sony Computer Entertainment  ,Psygnosis  ,0.08m,0.04m,0.03m,N/A,0.00m,01st Jan 96  
Silent Hunter III    ,PC,Ubisoft  ,Ubisoft Romania  ,0.08m,N/A,0.07m,N/A,0.01m,18th Mar 05  
Nicola Kanshuu: Model Oshare * Audition Platinum    ,3DS,Alchemist  ,Alchemist  ,0.08m,N/A,N/A,0.08m,N/A,08th Nov 12  
AKB1/149: Love Election    ,PSV,Namco Bandai Games  ,ArtDink  ,0.07m,N/A,N/A,0.07m,N/A,20th Dec 12  
Damage Inc.: Pacific Squadron WWII    ,X360,Mad Catz  ,Mad Catz  ,0.07m,0.07m,N/A,N/A,0.01m,28th Aug 12  
Photo Kano Kiss    ,PSV,Kadokawa Shoten  ,Enterbrain  ,0.07m,N/A,N/A,0.07m,N/A,25th Apr 13  
America's Next Top Model    ,Wii,Crave Entertainment  ,DTP Young Entertainment  ,0.07m,0.07m,N/A,N/A,0.00m,01st Jun 10  
Model * Oshare Audition: Dream Girl    ,3DS,Alchemist  ,Alchemist  ,0.07m,N/A,N/A,0.07m,N/A,14th Nov 13  
Aero Elite: Combat Academy    ,PS2,Sega  ,Sega-AM2  ,0.07m,0.04m,0.03m,N/A,0.01m,10th Mar 03  
Picture Perfect Hair Salon    ,DS,505 Games  ,Sonic Powered  ,0.07m,0.07m,0.00m,N/A,0.01m,01st Dec 09  
Petz Fantasy 3D    ,3DS,Ubisoft  ,Ubisoft  ,0.07m,0.07m,N/A,N/A,0.00m,21st Jun 11  
Discovery Kids: Parrot Pals    ,DS,505 Games  ,505 Games  ,0.07m,0.07m,N/A,N/A,0.01m,16th Jun 09  
Harvest Moon: Light of Hope    ,PS4,Natsume  ,Natsume  ,0.07m,0.06m,N/A,N/A,0.01m,29th May 18  
Bass Pro Shops: The Strike - Championship Edition    ,NS,Planet Entertainment  ,XS Games  ,0.07m,0.06m,N/A,N/A,0.01m,09th Nov 18  
Let's Paint    ,Wii,Zoo Games  ,Zoo Games  ,0.07m,0.07m,N/A,N/A,0.00m,25th May 10  
Fantasy Aquarium by DS    ,DS,Destineer  ,Destineer  ,0.07m,0.07m,N/A,N/A,0.01m,17th Mar 08  
Petz: Hamsterz Bunch    ,PSP,Ubisoft  ,Ubisoft  ,0.07m,0.06m,0.00m,N/A,0.01m,27th Oct 09  
Pro Farm 1    ,PC,Excalibur Publishing Limited  ,Excalibur Publishing Limited  ,0.07m,N/A,0.06m,N/A,0.01m,19th Aug 11  
Cabela's The Hunt: Championship Edition Bundle    ,NS,Planet Entertainment  ,Planet Entertainment  ,0.07m,0.06m,N/A,N/A,0.01m,09th Nov 18  
Cooking Mama: Sweet Shop    ,3DS,Rising Star Games  ,Office Create  ,0.07m,0.03m,N/A,0.04m,0.00m,16th May 17  
Le Tour de France 2017    ,PS4,Focus Home Interactive  ,Cyanide Studio  ,0.07m,N/A,0.06m,N/A,0.01m,15th Jun 17  
Ant Nation    ,DS,Konami  ,Konami  ,0.07m,0.06m,0.01m,N/A,0.01m,08th Sep 09  
BeatMania    ,PS2,Konami  ,Konami  ,0.07m,0.03m,0.03m,N/A,0.01m,28th Mar 06  
Pizza Delivery Boy    ,Wii,Majesco  ,Attractive Games  ,0.07m,0.06m,N/A,N/A,0.00m,23rd Mar 10  
SimCity 4: Deluxe Edition    ,PC,Electronic Arts  ,Maxis  ,0.07m,N/A,0.06m,N/A,0.01m,22nd Sep 03  
Strike Point    ,PS,American Technos  ,"MotiveTime, Ltd.  ",0.07m,0.04m,0.03m,N/A,0.00m,01st Sep 96  
Port Royale 3    ,X360,Kalypso Media  ,Gaming Minds Studios  ,0.07m,0.06m,N/A,N/A,0.01m,02nd Oct 12  
TigerShark    ,PS,GT Interactive  ,n-Space  ,0.07m,0.04m,0.03m,N/A,0.00m,31st Mar 97  
The Sims 2: Seasons    ,PC,Electronic Arts  ,Maxis  ,0.07m,0.01m,0.04m,N/A,0.01m,27th Feb 07  
Microsoft Flight Simulator 2004: A Century of Flight    ,PC,Microsoft Game Studios  ,Microsoft Game Studios  ,0.07m,N/A,0.06m,N/A,0.01m,29th Jul 03  
Jurassic Park: Operation Genesis    ,XB,VU Games  ,Blue Tongue  ,0.07m,0.05m,0.01m,N/A,0.00m,26th Mar 03  
Fantasy Aquarium World    ,Wii,Destineer  ,Ertain  ,0.07m,0.06m,N/A,N/A,0.00m,13th May 09  
Armored Core: Nine Breaker    ,PS2,Agetec  ,From Software  ,0.07m,0.03m,0.03m,N/A,0.01m,13th Sep 05  
Dream C Club    ,X360,D3 Publisher  ,DreamXCreate  ,0.07m,N/A,N/A,0.07m,N/A,27th Aug 09  
IL-2 Sturmovik: Birds of Prey    ,DS,505 Games  ,Gaijin Entertainment  ,0.06m,0.06m,0.00m,N/A,0.00m,08th Sep 09  
Wings of War    ,XB,Gathering of Developers  ,Silver Wish Games  ,0.06m,0.05m,0.01m,N/A,0.00m,30th Aug 04  
Desert Strike Advance    ,GBA,Electronic Arts  ,BudCat Creations  ,0.06m,0.05m,0.02m,N/A,0.00m,08th May 02  
Transport Fever    ,PC,Astragon  ,Urban Games  ,0.06m,N/A,0.06m,N/A,0.00m,08th Nov 16  
Guitar Freaks 3rdMIX & DrumMania 2ndMIX    ,PS2,Konami  ,Konami  ,0.06m,N/A,N/A,0.06m,N/A,07th Dec 00  
My Pet Shop    ,DS,Taito  ,Taito Corporation  ,0.06m,0.06m,0.00m,N/A,0.00m,09th Mar 09  
Imagine: Gymnast    ,DS,Ubisoft  ,1st Playable Productions  ,0.06m,0.05m,0.01m,N/A,0.00m,23rd Mar 10  
A-Train 3D: City Simulator    ,3DS,Natsume  ,ArtDink  ,0.06m,N/A,N/A,0.06m,N/A,14th Apr 15  
Paws & Claws: Marine Rescue    ,DS,THQ  ,THQ  ,0.06m,0.06m,N/A,N/A,0.00m,25th Jan 11  
GunGriffon II    ,SAT,ESP  ,Game Arts  ,0.06m,N/A,N/A,0.06m,N/A,23rd Apr 98  
The Sims 4: Get Famous    ,PC,Electronic Arts  ,Maxis  ,0.06m,N/A,0.06m,N/A,0.00m,16th Nov 18  
Western Riding Academy    ,DS,Destineer  ,TBA  ,0.06m,0.06m,N/A,N/A,0.00m,23rd Jun 10  
Seaman 2: Peking Genjin Ikusei Kit    ,PS2,Sega  ,VIVARIUM Inc.  ,0.06m,N/A,N/A,0.06m,N/A,18th Oct 07  
X-Plane 11    ,PC,Aerosoft  ,Laminar Research  ,0.06m,N/A,0.06m,N/A,0.00m,06th Apr 17  
Fast Food Panic    ,Wii,SouthPeak Interactive  ,Dorasu  ,0.06m,0.06m,N/A,N/A,0.00m,27th Jan 10  
My Pet Chimp    ,DS,505 Games  ,505 Games  ,0.06m,0.06m,N/A,N/A,0.00m,30th Mar 10  
Jurassic Park III: Park Builder    ,GBA,Konami  ,Konami  ,0.06m,0.04m,0.02m,N/A,0.00m,10th Sep 01  
A llI S.V.: A Ressha de Gyoukou 3 Super Version    ,SNES,Pack-In-Video  ,ArtDink  ,0.06m,N/A,N/A,0.06m,N/A,29th Sep 95  
Theme Park    ,DS,Electronic Arts  ,EA Japan Studio  ,0.06m,0.00m,0.03m,0.03m,0.00m,20th Mar 07  
Densha De Go! 3 Tsuukinhen    ,PS2,Taito  ,Taito Corporation  ,0.06m,N/A,N/A,0.06m,N/A,15th Mar 01  
Imagine: Cheerleader    ,DS,Ubisoft  ,1st Playable Productions  ,0.06m,0.06m,N/A,N/A,0.00m,27th Jan 09  
LEGO Friends    ,3DS,Warner Bros. Interactive Entertainment  ,Hellbent Games  ,0.06m,N/A,0.06m,N/A,0.00m,12th Nov 13  
Kirarin * Revolution: Minna de Odorou Furi Furi Debut!    ,DS,Konami  ,Konami  ,0.06m,N/A,N/A,0.06m,N/A,24th Jul 08  
Dreamer Series: Zoo Keeper    ,DS,DreamCatcher Interactive  ,DreamCatcher Interactive  ,0.06m,0.06m,N/A,N/A,0.00m,04th Jan 10  
Chou Soujuu Mecha MG    ,DS,Unknown  ,Sandlot  ,0.06m,N/A,N/A,0.06m,N/A,N/A  
Chou Soujuu Mecha MG    ,DS,Nintendo  ,Sandlot  ,0.06m,N/A,N/A,0.06m,N/A,02nd Sep 06  
Busy Scissors    ,DS,Little Orbit  ,Little Orbit  ,0.06m,0.06m,0.00m,N/A,0.00m,26th Oct 10  
Pop Cutie! Street Fashion Simulation    ,DS,KOEI  ,Koei  ,0.06m,0.06m,N/A,N/A,0.00m,06th Oct 08  
Paws & Claws: Pampered Pets 2    ,DS,THQ  ,Radon Labs GmbH  ,0.06m,0.05m,N/A,N/A,0.00m,24th May 11  
NTRA Breeders' Cup World Thoroughbred Championships    ,XB,Bethesda Softworks  ,4J Studios  ,0.06m,0.04m,0.01m,N/A,0.00m,29th Sep 05  
Tanjou S Debut    ,SAT,NEC Interchannel   ,NEC Interchannel  ,0.06m,N/A,N/A,0.06m,N/A,28th Jun 96  
Rapala Fishing Pro Series    ,XOne,GameMill  ,"Concrete Software, Inc.  ",0.06m,0.05m,N/A,N/A,0.01m,24th Oct 17  
Aquarium by DS    ,DS,Bold Games  ,Ertain  ,0.06m,0.05m,N/A,N/A,0.00m,14th Mar 08  
Mobile Ops: The One Year War    ,X360,Unknown  ,Dimps Corporation / Dream Execution  ,0.06m,N/A,N/A,0.06m,N/A,N/A  
Tropico 5    ,X360,Kalypso Media  ,Haemimont Games  ,0.06m,0.03m,0.02m,N/A,0.00m,11th Nov 14  
Girls RPG: Cinderellife    ,3DS,Level 5  ,h.a.n.d. Inc.  ,0.06m,N/A,N/A,0.06m,N/A,08th Mar 12  
Dance Dance Revolution: Mario Mix (JP sales)    ,GC,Nintendo  ,Konami  ,0.06m,N/A,N/A,0.05m,0.00m,24th Oct 05  
Dino Pets    ,DS,Destineer  ,Teyon  ,0.06m,0.05m,0.00m,N/A,0.00m,21st Jul 09  
Dreamer Series: Babysitter    ,DS,DreamCatcher Interactive  ,ZigZag Island  ,0.06m,0.05m,0.00m,N/A,0.00m,12th May 09  
Mame Goma 2: Uchi no Ko ga Ichiban!    ,DS,Creative Core  ,Creative Core  ,0.06m,N/A,N/A,0.06m,N/A,31st Jul 08  
Dream C Club Portable    ,PSP,D3 Publisher  ,DreamXCreate  ,0.06m,N/A,N/A,0.06m,N/A,28th Oct 10  
Air Conflicts: Aces of World War II    ,PSP,Graffiti  ,Cowboy Rodeo  ,0.05m,0.05m,N/A,N/A,0.00m,07th Apr 09  
Chocolatier    ,DS,Zoo Games  ,Zoo Games  ,0.05m,0.05m,N/A,N/A,0.00m,31st Mar 10  
Petz Bunnyz Bunch    ,DS,Ubisoft  ,Ubisoft  ,0.05m,0.05m,N/A,N/A,0.00m,08th Mar 11  
Wing Commander: Prophecy    ,GBA,"Destination Software, Inc  ",Raylight Studios  ,0.05m,0.04m,0.01m,N/A,0.00m,04th Jun 03  
The Sims 4 Seasons    ,PC,Electronic Arts  ,EA  ,0.05m,N/A,0.05m,N/A,0.00m,22nd Jun 18  
Virtual Villagers: A New Home    ,DS,Conspiracy Entertainment  ,Keen Games  ,0.05m,0.04m,0.01m,N/A,0.00m,20th Apr 10  
Naval Ops: Commander    ,PS2,KOEI  ,Micro Cabin  ,0.05m,0.03m,0.02m,N/A,0.01m,09th Mar 04  
Airline Tycoon 2    ,PC,Kalypso  ,Kalypso Media  ,0.05m,0.00m,0.04m,N/A,0.01m,11th Oct 11  
Zone of the Enders HD Edition    ,PS3,Konami  ,High Voltage Software  ,0.05m,N/A,N/A,0.05m,N/A,23rd Jul 13  
The Sims 2: University    ,PC,Electronic Arts  ,Maxis  ,0.05m,0.01m,0.04m,N/A,0.00m,28th Feb 05  
The Long Dark    ,XOne,Skybound Games  ,Hinterland Studio Inc.  ,0.05m,0.05m,N/A,N/A,0.01m,04th Sep 18  
Animal Planet: Vet Collection    ,DS,Activision  ,Activision  ,0.05m,0.05m,N/A,N/A,0.00m,20th Jul 10  
Period Cube ~Shackles of Amadeus~    ,PSV,Aksys Games  ,Idea Factory  ,0.05m,0.02m,N/A,0.03m,0.01m,28th Apr 17  
The Idolmaster 2    ,X360,Namco Bandai  ,Bandai Namco Games  ,0.05m,N/A,N/A,0.05m,N/A,24th Feb 11  
Dreamer Series: Puppy Trainer    ,DS,DreamCatcher Interactive  ,DreamCatcher Interactive  ,0.05m,0.05m,N/A,N/A,0.00m,16th Dec 08  
IL-2 Sturmovik: Cliffs of Dover    ,PC,Ubisoft  ,1C: Maddox Games  ,0.05m,N/A,0.05m,N/A,0.01m,26th Apr 11  
Pony Friends: Mini Breeds Edition    ,DS,Eidos Interactive  ,Tantalus Interactive  ,0.05m,0.05m,N/A,N/A,0.00m,02nd Dec 08  
Ski Region Simulator 2012    ,PC,Giants Software  ,Giants Software  ,0.05m,N/A,0.05m,N/A,0.01m,25th Nov 11  
The Long Dark    ,PS4,Skybound Games  ,Hinterland Studio Inc.  ,0.05m,0.04m,N/A,N/A,0.01m,04th Sep 18  
Imagine Animal Doctor Care Center    ,DS,Ubisoft  ,Virtual Toys  ,0.05m,0.05m,N/A,N/A,0.00m,18th May 10  
Imagine: Party Planner    ,DS,Ubisoft  ,Ubisoft  ,0.05m,0.05m,0.00m,N/A,0.00m,26th Jan 10  
Air Traffic Chaos    ,DS,Majesco  ,TechnoBrain  ,0.05m,0.05m,0.00m,N/A,0.00m,09th Sep 08  
Little Dragons Café    ,PS4,Aksys Games  ,Aksys Games  ,0.05m,0.03m,N/A,0.01m,0.01m,24th Aug 18  
Pet Pals: New Leash on Life    ,DS,Destineer  ,Legacy Interactive  ,0.05m,0.05m,N/A,N/A,0.00m,09th Feb 10  
Armored Core: Formula Front Extreme Battle    ,PSP,Agetec  ,From Software  ,0.05m,0.05m,N/A,N/A,0.00m,15th Dec 05  
Cities in Motion    ,PC,Paradox Interactive   ,Colossal Order  ,0.05m,N/A,0.04m,N/A,0.01m,22nd Feb 11  
Phantom Crash    ,XB,Phantagram  ,Genki  ,0.05m,0.03m,0.01m,0.01m,0.00m,04th Nov 02  
Real Farm    ,PS4,Soedesco  ,Triangle Studios  ,0.05m,0.04m,N/A,N/A,0.01m,27th Oct 17  
RollerCoaster Tycoon World    ,PC,Atari  ,Nvizzio Creations  ,0.05m,N/A,0.05m,N/A,0.00m,30th Mar 16  
My Riding Stables: Life with Horses    ,NS,TREVA Entertainment  ,Independent Arts Software GmbH  ,0.05m,0.04m,N/A,N/A,0.01m,13th Nov 18  
Fishing Sim World    ,PS4,Dovetail Games  ,Dovetail Games  ,0.05m,0.04m,N/A,N/A,0.01m,18th Sep 18  
Hotel for Dogs    ,Wii,505 Games  ,Paramount Interactive  ,0.05m,0.04m,0.00m,N/A,0.00m,06th Jan 09  
BeatMania IIDX 3rd Style    ,PS2,Konami  ,Konami  ,0.05m,N/A,N/A,0.05m,N/A,02nd Nov 00  
Surviving Mars    ,XOne,Maximum Games  ,Haemimont Games  ,0.05m,0.04m,N/A,N/A,0.01m,15th Mar 18  
BeatMania IIDX 4th Style: New Songs Collection    ,PS2,Konami  ,Konami  ,0.05m,N/A,N/A,0.05m,N/A,29th Mar 01  
G1 Grand Prix    ,3DS,Genki  ,Genki  ,0.05m,N/A,N/A,0.05m,N/A,24th May 12  
Spitfire Heroes: Tales of the Royal Air Force    ,DS,Destineer  ,Big John Games  ,0.05m,0.05m,N/A,N/A,0.00m,05th Mar 08  
Freelancer    ,PC,Microsoft Game Studios  ,Digital Anvil  ,0.05m,0.02m,0.03m,N/A,0.00m,03rd Mar 03  
Apassionata: Die Galanacht der Pferde    ,DS,RTL  ,B-Alive  ,0.05m,N/A,0.04m,N/A,0.01m,27th Mar 09  
Microsoft Flight Simulator X Acceleration Expansion Pack    ,PC,Microsoft Game Studios  ,Microsoft Game Studios  ,0.05m,N/A,0.04m,N/A,0.01m,23rd Oct 07  
Sushi Go-Round    ,Wii,SouthPeak Interactive  ,Asylum Entertainment  ,0.05m,0.04m,N/A,N/A,0.00m,30th Mar 10  
The Sims    ,PC,Maxis  ,Maxis  ,0.05m,0.01m,0.03m,N/A,0.00m,31st Jan 00  
Prison Architect    ,PS4,Introversion Software  ,Introversion Software  ,0.05m,0.02m,0.02m,N/A,0.01m,28th Jun 16  
Pet Vet: Down Under    ,DS,Deep Silver  ,Braingame  ,0.05m,0.04m,N/A,N/A,0.00m,31st Mar 09  
Ship Simulator Extremes    ,PC,Paradox Interactive   ,VSTEP  ,0.05m,N/A,0.04m,N/A,0.01m,21st Sep 10  
Pony Friends    ,DS,Eidos Interactive  ,Tantalus Interactive  ,0.05m,N/A,0.04m,N/A,0.01m,30th May 07  
Fishing Sim World    ,XOne,Dovetail Games  ,Dovetail Games  ,0.05m,0.04m,N/A,N/A,0.01m,18th Sep 18  
Wing Island    ,Wii,Hudson Soft  ,CAProduction  ,0.05m,0.03m,0.01m,0.01m,0.00m,20th Mar 07  
MiniCopter: Adventure Flight    ,Wii,Aksys Games  ,Sonic Powered  ,0.05m,0.04m,0.00m,N/A,0.00m,11th Apr 08  
Hakuoki: Warriors of the Shinsengumi    ,PSP,Aksys Games  ,Design Factory  ,0.05m,N/A,N/A,0.05m,N/A,19th Feb 13  
Cesar Millan's Dog Whisperer    ,DS,Ubisoft  ,Ubisoft  ,0.05m,0.04m,0.00m,N/A,0.00m,15th Oct 08  
Sotsugyou II: Neo Generation    ,PS,Riverhillsoft  ,Riverhillsoft  ,0.04m,N/A,N/A,0.04m,0.00m,27th Oct 95  
National Geographic Panda (US sales)    ,DS,Namco Bandai  ,Namco Bandai Games  ,0.04m,0.04m,0.00m,N/A,N/A,11th Nov 08  
Sushi Go-Round    ,DS,SouthPeak Interactive  ,Asylum Entertainment  ,0.04m,0.04m,N/A,N/A,0.00m,30th Mar 10  
Silent Hunter: Wolves of the Pacific    ,PC,Ubisoft  ,Ubisoft Romania  ,0.04m,N/A,0.04m,N/A,0.00m,20th Mar 07  
Heatseeker    ,PSP,Codemasters  ,IR Gurus  ,0.04m,0.04m,N/A,N/A,0.00m,08th May 07  
Microsoft Train Simulator    ,PC,Microsoft  ,Kuju Entertainment  ,0.04m,N/A,0.04m,N/A,0.00m,31st May 01  
Top Gun    ,DS,Mastiff  ,InterActive Vision Games  ,0.04m,0.04m,N/A,N/A,0.00m,03rd May 06  
The Settlers History Collection    ,PC,Ubisoft  ,Blue Byte  ,0.04m,N/A,0.04m,N/A,0.00m,15th Nov 18  
Pure Farming 2018    ,PS4,Techland  ,Ice Flames  ,0.04m,0.02m,0.01m,N/A,0.01m,13th Mar 18  
RollerCoaster Tycoon    ,PC,Microprose  ,Chris Sawyer  ,0.04m,0.02m,0.02m,N/A,0.00m,31st Mar 99  
City Life: World Edition    ,PC,CDV Software Entertainment  ,Monte Cristo  Multimedia  ,0.04m,N/A,0.04m,N/A,0.00m,09th Feb 07  
True Love Story 3    ,PS2,Enterbrain  ,Enterbrain  ,0.04m,N/A,N/A,0.04m,N/A,05th Apr 01  
Air Conflicts: Secret Wars    ,PS4,Nighthawk Interactive  ,Games Farm  ,0.04m,0.03m,N/A,N/A,0.01m,04th Apr 17  
Dance Dance Revolution Disney Mix    ,PS,Konami  ,KCE Tokyo Inc  ,0.04m,0.02m,0.02m,N/A,0.00m,17th Sep 01  
BeatMania IIDX 16: Empress + Premium Best    ,PS2,Konami  ,Konami  ,0.04m,N/A,N/A,0.04m,N/A,15th Oct 09  
Emergency Room: Real Life Rescues    ,DS,Legacy Interactive  ,Legacy Interactive  ,0.04m,0.04m,N/A,N/A,0.00m,25th Aug 09  
The Sims Deluxe    ,PC,Electronic Arts  ,Maxis  ,0.04m,0.01m,0.02m,N/A,0.00m,15th Sep 02  
Watashi no Relaxuma    ,DS,Rocket Company  ,Rocket Company  ,0.04m,N/A,N/A,0.04m,N/A,12th Apr 07  
IL-2 Sturmovik: 1946    ,PC,Ubisoft  ,1C: Maddox Games  ,0.04m,N/A,0.04m,N/A,0.00m,13th Mar 07  
Fashion Week Jr. Designer    ,DS,505 Games  ,505 Games  ,0.04m,0.04m,0.00m,N/A,0.00m,23rd Jun 09  
Planet Coaster    ,PC,Frontier Developments  ,Frontier Developments  ,0.04m,N/A,0.04m,N/A,0.00m,17th Nov 16  
Hayate no Gotoku! Ojousama Produce Daisakusen Boku Iro ni Somare! Gakkou-Hen    ,DS,Konami  ,Konami  ,0.04m,N/A,N/A,0.04m,N/A,14th Mar 08  
Paws & Claws: Regal Resort    ,DS,THQ  ,Independent Arts Software  ,0.04m,0.04m,N/A,N/A,0.00m,13th Jul 10  
Star Trek: Shattered Universe    ,XB,TDK Mediactive  ,Starsphere Interactive  ,0.04m,0.03m,0.01m,N/A,0.00m,14th Jan 04  
Bella Sara 2 - The Magic of Drasilmare    ,3DS,Big Ben Interactive  ,EKO Software  ,0.04m,N/A,0.04m,N/A,0.00m,22nd Nov 13  
