title,console,publisher,developer,critic_score,user_score,total_sale,na_sale,pal_sale,japan_sale,other_sale,release_date
Gun Metal    ,XB,Majesco  ,Rage Software  ,N/A  ,N/A  ,0.11m,0.08m,0.02m,N/A,0.00m,30th Jul 02  
BloodRayne    ,GC,Majesco  ,Terminal Reality  ,7.9  ,N/A  ,0.11m,0.09m,0.02m,N/A,0.00m,15th Oct 02  
Wolfenstein: The Old Blood    ,PC,Bethesda Softworks  ,MachineGames  ,N/A  ,N/A  ,0.11m,N/A,0.11m,N/A,0.01m,05th May 15  
Metal Slug 4 & 5    ,PS2,SNK Playmore  ,BrezzaSoft  ,N/A  ,N/A  ,0.11m,0.05m,0.04m,N/A,0.01m,25th May 05  
GoldenEye: Rogue Agent    ,DS,Electronic Arts  ,EA Tiburon  ,N/A  ,N/A  ,0.11m,0.10m,0.00m,N/A,0.01m,13th Jun 05  
Bodycount    ,PS3,Codemasters  ,Guildford Studio  ,4.9  ,N/A  ,0.11m,0.05m,0.05m,N/A,0.02m,30th Aug 11  
Contra Advance: The Alien Wars EX    ,GBA,Konami  ,Konami  ,6.7  ,N/A  ,0.11m,0.08m,0.03m,N/A,0.00m,03rd Nov 02  
History Channel: Battle for the Pacific    ,Wii,Activision  ,Sand Grain Studios  ,N/A  ,N/A  ,0.11m,0.10m,N/A,N/A,0.01m,04th Dec 07  
Maximum Force    ,PS,Midway Games  ,Tantalus Interactive  ,N/A  ,N/A  ,0.11m,0.06m,0.04m,N/A,0.01m,30th Sep 97  
Mobile Light Force 2    ,PS2,XS Games  ,Alfa System  ,N/A  ,N/A  ,0.11m,0.05m,0.04m,N/A,0.01m,19th Mar 03  
Bionicle Heroes    ,GC,Eidos Interactive  ,Traveller's Tales  ,5.4  ,N/A  ,0.11m,0.08m,0.02m,N/A,0.00m,14th Nov 06  
Wolfenstein II: The New Colossus    ,NS,Bethesda Softworks  ,MachineGames  ,8.3  ,N/A  ,0.11m,0.05m,0.05m,N/A,0.01m,29th Jun 18  
Ninja Assault    ,PS2,Namco  ,Namco  ,N/A  ,N/A  ,0.11m,0.05m,0.04m,N/A,0.01m,18th Nov 02  
Army Men: Soldiers of Misfortune    ,DS,Zoo Games  ,"Big Blue Bubble, Inc.  ",N/A  ,N/A  ,0.11m,0.10m,0.00m,N/A,0.01m,04th Nov 08  
Bodycount    ,X360,Codemasters  ,Guildford Studio  ,4.8  ,N/A  ,0.11m,0.07m,0.03m,N/A,0.01m,30th Aug 11  
Arma III    ,PC,Bohemia Interactive  ,Bohemia Interactive  ,N/A  ,N/A  ,0.11m,N/A,0.10m,N/A,0.01m,12th Sep 13  
Earth Defense Force 4.1: The Shadow of New Despair    ,PS4,Xseed Games  ,Sandlot  ,N/A  ,N/A  ,0.11m,N/A,N/A,0.11m,N/A,08th Dec 15  
Defender    ,GC,Midway Games  ,Inevitable Entertainment  ,N/A  ,N/A  ,0.11m,0.08m,0.02m,N/A,0.00m,03rd Nov 02  
Robotech: Invasion    ,PS2,Global Star Software  ,Vicious Cycle  ,N/A  ,N/A  ,0.11m,0.05m,0.04m,N/A,0.01m,05th Oct 04  
Sniper Elite    ,Wii,Reef Entertainment  ,Reef Entertainment  ,N/A  ,N/A  ,0.11m,0.07m,0.02m,N/A,0.01m,14th Dec 10  
Call of Duty: Modern Warfare Trilogy    ,PS3,Activision  ,Infinity Ward  ,N/A  ,N/A  ,0.11m,0.07m,0.02m,N/A,0.02m,17th May 16  
Hexen: Beyond Heretic    ,PS,GT Interactive  ,Raven Software  ,N/A  ,N/A  ,0.11m,0.06m,0.04m,N/A,0.01m,30th Jun 97  
Jupiter Strike    ,PS,Acclaim Entertainment  ,Taito Corporation  ,N/A  ,N/A  ,0.11m,0.06m,0.04m,N/A,0.01m,01st Jan 95  
Shadow Warrior (2013)    ,PS4,Devolver Digital  ,Flying Wild Hog  ,N/A  ,N/A  ,0.11m,N/A,0.09m,N/A,0.02m,21st Oct 14  
Reign of Fire    ,GC,BAM! Entertainment  ,Kuju Entertainment  ,N/A  ,N/A  ,0.11m,0.08m,0.02m,N/A,0.00m,26th Nov 02  
Rogue Warrior    ,X360,Bethesda Softworks  ,Rebellion Developments  ,3.0  ,N/A  ,0.11m,0.09m,0.01m,N/A,0.01m,01st Dec 09  
Mace Griffin: Bounty Hunter    ,XB,VU Games  ,Warthog  ,N/A  ,N/A  ,0.11m,0.08m,0.02m,N/A,0.00m,20th Jun 03  
Space Invaders    ,GBA,Activision  ,Torus Games  ,N/A  ,N/A  ,0.11m,0.08m,0.03m,N/A,0.00m,19th Mar 02  
Dead to Rights II    ,XB,Namco  ,WideScreen Games  ,N/A  ,N/A  ,0.11m,0.08m,0.02m,N/A,0.00m,12th Apr 05  
Project: Horned Owl    ,PS,Sony Computer Entertainment  ,Alfa System  ,N/A  ,N/A  ,0.11m,0.03m,0.02m,0.05m,0.01m,31st Aug 96  
Disney's Chicken Little: Ace In Action    ,Wii,Buena Vista  ,Avalanche Software  ,7.6  ,N/A  ,0.10m,0.09m,0.00m,N/A,0.01m,11th Dec 06  
Metal Slug 3    ,XB,SNK  ,SNK Corporation  ,N/A  ,N/A  ,0.10m,0.08m,0.02m,N/A,0.00m,26th May 04  
Metal Arms: Glitch in the System    ,GC,VU Games  ,Swingin' Ape Studios  ,N/A  ,N/A  ,0.10m,0.08m,0.02m,N/A,0.00m,18th Nov 03  
Revolution X    ,PS,Acclaim Entertainment  ,Rage Software  ,N/A  ,N/A  ,0.10m,0.06m,0.04m,N/A,0.01m,01st Jan 96  
Tom Clancy's Ghost Recon: Predator    ,PSP,Ubisoft  ,Ubisoft  ,N/A  ,N/A  ,0.10m,0.07m,0.02m,N/A,0.02m,16th Nov 10  
Heavy Fire: Afghanistan    ,Wii,Mastiff  ,Teyon Entertainment  ,N/A  ,N/A  ,0.10m,0.09m,N/A,N/A,0.01m,18th Nov 11  
RLH: Run Like Hell    ,PS2,Interplay  ,Digital Mayhem  ,N/A  ,N/A  ,0.10m,0.05m,0.04m,N/A,0.01m,27th Sep 02  
Conflict: Global Terror    ,XB,2K Games  ,Pivotal Games  ,N/A  ,N/A  ,0.10m,0.08m,0.02m,N/A,0.00m,04th Oct 05  
Darius Gaiden    ,SAT,Acclaim Entertainment  ,Aisystem Tokyo  ,N/A  ,N/A  ,0.10m,N/A,N/A,0.10m,N/A,01st Jan 96  
Choujikuu Yousai Macross: Ai Oboete Imasu ka    ,SAT,Bandai  ,Emotion  ,N/A  ,N/A  ,0.10m,N/A,N/A,0.10m,N/A,06th Jun 97  
The History Channel: Civil War - Secret Missions    ,PS3,Activision  ,Cauldron Ltd.  ,N/A  ,N/A  ,0.10m,0.09m,N/A,N/A,0.01m,04th Nov 08  
Attack of the Movies 3D    ,Wii,Majesco  ,Panic Button Games Inc.  ,N/A  ,N/A  ,0.10m,0.09m,N/A,N/A,0.01m,18th May 10  
Alien Hominid    ,PS2,O~3 Entertainment  ,The Behemoth  ,N/A  ,N/A  ,0.10m,0.05m,0.04m,N/A,0.01m,21st Nov 04  
Bullet Witch    ,X360,Atari  ,Cavia Inc.  ,6.6  ,N/A  ,0.10m,0.07m,0.01m,0.02m,0.01m,27th Feb 07  
Tom Clancy's Splinter Cell    ,GBA,Ubisoft  ,Ubisoft  ,N/A  ,N/A  ,0.10m,0.07m,0.03m,N/A,0.00m,27th Apr 03  
Wolfenstein The Two Pack    ,PS4,Bethesda Softworks  ,MachineGames  ,N/A  ,N/A  ,0.10m,0.08m,N/A,N/A,0.02m,22nd Aug 17  
Silent Scope Complete    ,XB,Konami  ,Konami  ,N/A  ,N/A  ,0.10m,0.07m,0.02m,N/A,0.00m,10th Feb 04  
Tom Clancy's Classic Trilogy    ,XB,Ubisoft  ,Unknown  ,N/A  ,N/A  ,0.10m,0.07m,0.02m,N/A,0.00m,16th Nov 04  
Wolfenstein II: The New Colossus    ,PC,Bethesda Softworks  ,MachineGames  ,N/A  ,N/A  ,0.10m,0.03m,0.07m,N/A,0.01m,27th Oct 17  
System Flaw    ,DS,Storm City Games  ,Visual Impact  ,N/A  ,N/A  ,0.10m,0.09m,N/A,N/A,0.01m,27th Oct 09  
NeverDead    ,X360,Konami  ,Rebellion Developments  ,N/A  ,N/A  ,0.10m,0.06m,0.03m,0.00m,0.01m,31st Jan 12  
Blast Chamber    ,PS,Activision  ,Attention To Detail  ,N/A  ,N/A  ,0.10m,0.05m,0.04m,N/A,0.01m,30th Sep 96  
Reign of Fire    ,XB,BAM! Entertainment  ,Kuju Entertainment  ,N/A  ,N/A  ,0.10m,0.07m,0.02m,N/A,0.00m,22nd Oct 02  
Descent Maximum    ,PS,Interplay  ,Parallax Software  ,N/A  ,N/A  ,0.10m,0.05m,0.04m,N/A,0.01m,30th Apr 97  
Darkest of Days    ,X360,Phantom EFX  ,8MonkeyLabs  ,4.6  ,N/A  ,0.10m,0.09m,N/A,N/A,0.01m,08th Sep 09  
Ballistic: Ecks vs. Sever    ,GBA,BAM! Entertainment  ,Crawfish Interactive  ,7.3  ,N/A  ,0.10m,0.07m,0.03m,N/A,0.00m,14th Sep 02  
"Blast Works: Build, Trade, Destroy    ",Wii,Majesco  ,BudCat Creations  ,8.2  ,N/A  ,0.10m,0.09m,0.00m,N/A,0.01m,11th Jun 08  
Battlefield V    ,PC,Electronic Arts  ,EA DICE  ,N/A  ,N/A  ,0.10m,N/A,0.09m,N/A,0.01m,20th Nov 18  
Medal of Honor: Vanguard    ,Wii,Electronic Arts  ,EA Los Angeles  ,N/A  ,N/A  ,0.10m,0.06m,0.03m,N/A,0.01m,26th Mar 07  
MindJack    ,X360,Square Enix  ,FeelPlus  ,4.5  ,N/A  ,0.10m,0.07m,0.02m,N/A,0.01m,18th Jan 11  
F.E.A.R. 2: Project Origin    ,PC,Warner Bros. Interactive  ,Monolith Productions  ,8.2  ,8.5  ,0.09m,0.04m,0.05m,N/A,0.01m,10th Feb 09  
Duke Nukem 3D: 20th Anniversary World Tour    ,XOne,Gearbox Software  ,Gearbox Software  ,N/A  ,N/A  ,0.09m,0.08m,N/A,N/A,0.01m,18th Oct 16  
Raven Squad: Operation Hidden Dagger    ,X360,Evolved Games  ,Atomic Motion  ,N/A  ,N/A  ,0.09m,0.08m,0.01m,N/A,0.01m,25th Aug 09  
Gradius V    ,PS2,Konami  ,"Treasure Co., Ltd.  ",N/A  ,N/A  ,0.09m,0.05m,0.04m,N/A,0.01m,14th Sep 04  
 Red Faction: Guerrilla Re-Mars-tered    ,PS4,THQ Nordic  ,Volition  ,N/A  ,N/A  ,0.09m,0.04m,0.04m,N/A,0.02m,03rd Jul 18  
Space Invaders Extreme    ,PSP,Square Enix  ,"GULTI co.,ltd.  ",8.2  ,N/A  ,0.09m,0.06m,0.02m,0.01m,0.01m,17th Jun 08  
Alien Hominid    ,GC,O3 Entertainment  ,The Behemoth  ,8.3  ,N/A  ,0.09m,0.07m,0.02m,N/A,0.00m,23rd Nov 04  
Halo 2    ,PC,Microsoft Game Studios  ,Hired Gun  ,6.9  ,N/A  ,0.09m,0.01m,0.06m,N/A,0.01m,31st May 07  
Resident Evil Chronicles HD    ,PS3,Capcom  ,Capcom  ,N/A  ,N/A  ,0.09m,N/A,N/A,0.09m,N/A,28th Jun 12  
Rapid Reload    ,PS,Sony Computer Entertainment  ,Media.Vision  ,N/A  ,N/A  ,0.09m,N/A,N/A,0.09m,0.01m,01st Sep 95  
Raiden Fighters Aces    ,X360,Valcon Games  ,Gulti  ,N/A  ,N/A  ,0.09m,0.06m,0.03m,N/A,0.01m,07th May 09  
Total Overdose: A Gunslinger's Tale in Mexico    ,PS2,Eidos Interactive  ,Deadline Games  ,N/A  ,N/A  ,0.09m,0.04m,0.04m,N/A,0.01m,27th Sep 05  
Metal Slug X    ,PS,Agetec  ,ProSoft  ,N/A  ,N/A  ,0.09m,0.05m,0.03m,N/A,0.01m,14th Apr 01  
Top Gun: Firestorm Advance    ,GBA,Titus  ,Titus Software  ,N/A  ,N/A  ,0.09m,0.07m,0.02m,N/A,0.00m,26th Nov 02  
NERF N-Strike: Double Blast Bundle    ,Wii,Electronic Arts  ,EA Salt Lake  ,N/A  ,N/A  ,0.09m,0.09m,N/A,N/A,0.01m,26th Oct 10  
Robotron 64    ,N64,Crave Entertainment  ,Player 1  ,N/A  ,N/A  ,0.09m,0.07m,0.02m,N/A,0.00m,06th Jan 98  
Quantum Theory     ,X360,Tecmo Koei  ,Team Tachyon  ,N/A  ,N/A  ,0.09m,0.06m,0.02m,0.00m,0.01m,28th Sep 10  
Tunnel B1    ,PS,Acclaim Entertainment  ,Neon  ,N/A  ,N/A  ,0.09m,0.05m,0.03m,N/A,0.01m,31st Oct 96  
Detana TwinBee Yahho! Deluxe Pack    ,PS,Konami  ,Konami  ,N/A  ,N/A  ,0.09m,N/A,N/A,0.08m,0.01m,29th Sep 95  
Damnation    ,PS3,Codemasters  ,Blue Omega Entertainment  ,3.6  ,N/A  ,0.09m,0.07m,0.01m,N/A,0.01m,26th May 09  
Borderlands 2 VR    ,PS4,2K Games  ,Gearbox Software  ,N/A  ,N/A  ,0.09m,0.07m,N/A,N/A,0.02m,14th Dec 18  
Defender    ,XB,Midway Games  ,7 Studios  ,N/A  ,N/A  ,0.09m,0.07m,0.02m,N/A,0.00m,22nd Oct 02  
Sniper Elite    ,XB,Namco  ,Rebellion Developments  ,N/A  ,N/A  ,0.09m,0.07m,0.02m,N/A,0.00m,18th Oct 05  
Duke Nukem 3D: 20th Anniversary World Tour    ,PS4,Gearbox Software  ,Gearbox Software  ,N/A  ,N/A  ,0.09m,0.07m,N/A,N/A,0.02m,18th Oct 16  
Lethal Enforcers    ,SNES,Konami  ,Konami  ,N/A  ,N/A  ,0.09m,N/A,N/A,0.09m,N/A,01st Jan 94  
Ikaruga    ,GC,Atari  ,"Treasure Co., Ltd.  ",8.0  ,N/A  ,0.09m,0.07m,0.02m,N/A,0.00m,15th Apr 03  
Strange Brigade    ,PS4,Rebellion Developments  ,Rebellion Developments  ,N/A  ,N/A  ,0.09m,0.05m,0.03m,N/A,0.02m,28th Aug 18  
Crysis: Maximum Edition    ,PC,Electronic Arts  ,Crytek  ,N/A  ,N/A  ,0.09m,0.00m,0.07m,N/A,0.02m,05th May 09  
Red Faction: Armageddon    ,PC,THQ  ,Volition Inc.  ,7.3  ,N/A  ,0.09m,0.05m,0.02m,N/A,0.01m,07th Jun 11  
Invasion From Beyond    ,PS,GT Interactive  ,King of the Jungle  ,N/A  ,N/A  ,0.09m,0.05m,0.03m,N/A,0.01m,30th Nov 98  
ShellShock 2: Blood Trails    ,X360,Eidos Interactive  ,Rebellion Developments  ,3.2  ,N/A  ,0.09m,0.05m,0.03m,N/A,0.01m,24th Feb 09  
XIII    ,GC,Ubisoft  ,Ubisoft Paris  ,N/A  ,N/A  ,0.09m,0.07m,0.02m,N/A,0.00m,24th Nov 03  
F.E.A.R. Files    ,X360,Sierra Entertainment  ,TimeGate Studios/Day 1 Studios  ,6.9  ,N/A  ,0.09m,0.07m,0.01m,N/A,0.01m,06th Nov 07  
Codename Tenka    ,PS,Sony Computer Entertainment  ,Psygnosis  ,7.0  ,N/A  ,0.09m,0.05m,0.03m,N/A,0.01m,31st May 97  
Savage Skies    ,PS2,BAM! Entertainment  ,iRock Interactive  ,N/A  ,N/A  ,0.09m,0.04m,0.03m,N/A,0.01m,31st Mar 02  
Nano Assault    ,3DS,Majesco  ,Shin'en Multimedia  ,6.0  ,N/A  ,0.08m,0.08m,N/A,N/A,0.01m,01st Dec 11  
America's Army: True Soldiers    ,X360,Ubisoft  ,Red Storm Entertainment  ,4.5  ,N/A  ,0.08m,0.08m,N/A,N/A,0.01m,15th Nov 07  
Blacksite: Area 51    ,PS3,Midway Games  ,Midway Studios Austin  ,N/A  ,N/A  ,0.08m,0.07m,0.01m,N/A,0.01m,10th Dec 07  
Mad Dog McCree: Gunslinger Pack    ,Wii,Majesco  ,Digital Leisure  ,N/A  ,N/A  ,0.08m,0.07m,0.00m,N/A,0.01m,16th Jun 09  
Armorines: Project S.W.A.R.M.    ,PS,Acclaim Entertainment  ,Probe Entertainment  ,3.2  ,N/A  ,0.08m,0.05m,0.03m,N/A,0.01m,03rd May 00  
RTX Red Rock    ,PS2,LucasArts  ,LucasArts  ,N/A  ,N/A  ,0.08m,0.04m,0.03m,N/A,0.01m,17th Jun 03  
Metal Slug Advance    ,GBA,SNK  ,Noise Factory  ,N/A  ,9.0  ,0.08m,0.06m,0.02m,N/A,0.00m,02nd Dec 04  
Gradius Galaxies    ,GBA,Konami  ,Mobile 21  ,7.8  ,N/A  ,0.08m,0.06m,0.02m,N/A,0.00m,12th Nov 01  
Earth Defense Force 4.1: The Shadow of New Despair    ,PS4,Xseed Games  ,Sandlot  ,N/A  ,N/A  ,0.08m,0.05m,0.02m,N/A,0.01m,08th Dec 15  
Counter-Strike: Source    ,PC,VU Games  ,Valve Software  ,9.3  ,N/A  ,0.08m,N/A,0.07m,N/A,0.01m,16th Nov 04  
ShellShock 2: Blood Trails    ,PS3,Eidos Interactive  ,Rebellion Developments  ,N/A  ,N/A  ,0.08m,0.04m,0.03m,N/A,0.01m,24th Feb 09  
Robotron X    ,PS,Midway Games  ,Player 1  ,N/A  ,N/A  ,0.08m,0.05m,0.03m,N/A,0.01m,30th Nov 96  
Bulletstorm: Full Clip Edition    ,XOne,Gearbox Software  ,People Can Fly  ,N/A  ,N/A  ,0.08m,0.06m,0.01m,N/A,0.01m,07th Apr 17  
State of Emergency 2    ,PS2,SouthPeak Interactive  ,DC Studios  ,N/A  ,N/A  ,0.08m,0.04m,0.03m,N/A,0.01m,14th Feb 06  
GoldenEye 007    ,DS,Activision  ,n-Space  ,5.5  ,N/A  ,0.08m,0.08m,0.00m,N/A,N/A,02nd Nov 10  
Knife Edge: NoseGunner    ,N64,Kemco  ,Kemco  ,N/A  ,N/A  ,0.08m,0.06m,0.02m,N/A,0.00m,10th Nov 98  
Sega Ages: After Burner II    ,SAT,Sega  ,Sega  ,N/A  ,N/A  ,0.08m,N/A,N/A,0.08m,0.00m,27th Sep 96  
TimeSplitters: Future Perfect    ,GC,Electronic Arts  ,Free Radical Design  ,8.4  ,N/A  ,0.08m,0.06m,0.02m,N/A,0.00m,21st Mar 05  
Gradius III and IV    ,PS2,Konami  ,Konami Computer Entertainment Tokyo  ,N/A  ,N/A  ,0.08m,0.04m,0.03m,N/A,0.01m,13th Nov 00  
Famicom Mini: Star Soldier    ,GBA,Nintendo  ,Hudson Soft  ,N/A  ,N/A  ,0.08m,N/A,N/A,0.08m,0.00m,14th Feb 04  
From Russia With Love    ,PSP,Electronic Arts  ,Rebellion Developments  ,N/A  ,N/A  ,0.08m,0.07m,0.00m,N/A,0.01m,03rd Apr 06  
Tempest 3X    ,PS,Interplay  ,High Voltage Software  ,N/A  ,N/A  ,0.08m,0.04m,0.03m,N/A,0.01m,01st Jan 96  
Hidden Invasion    ,PS2,Conspiracy Entertainment  ,Toka  ,N/A  ,N/A  ,0.08m,0.04m,0.03m,N/A,0.01m,29th Jul 02  
Earth Defense Force 2017    ,X360,D3 Publisher  ,Sandlot  ,7.4  ,N/A  ,0.08m,0.04m,0.01m,0.03m,0.00m,20th Mar 07  
Far Cry Vengeance    ,Wii,Ubisoft  ,Ubisoft Montreal  ,N/A  ,N/A  ,0.08m,0.06m,0.01m,N/A,0.01m,12th Dec 06  
Sniper: Ghost Warrior 2    ,PC,City Interactive  ,City Interactive  ,N/A  ,N/A  ,0.08m,0.02m,0.05m,N/A,0.01m,12th Mar 13  
Battlefield 2    ,PC,Electronic Arts  ,Digital Illusions CE  ,9.0  ,N/A  ,0.08m,N/A,0.07m,N/A,0.01m,21st Jun 05  
Real Robots Final Attack    ,PS,Banpresto  ,Banpresto  ,N/A  ,N/A  ,0.08m,N/A,N/A,0.07m,0.01m,08th Jan 98  
P.N.03 - Product Number Three    ,GC,Capcom  ,Capcom Production Studio 4  ,6.3  ,N/A  ,0.08m,0.06m,0.02m,N/A,0.00m,09th Sep 03  
Homefront: The Revolution    ,PC,Deep Silver  ,Dambuster Studios  ,N/A  ,N/A  ,0.08m,0.04m,0.03m,N/A,0.01m,17th May 16  
Endgame    ,PS2,Empire Interactive  ,Cunning Developments  ,N/A  ,N/A  ,0.08m,0.04m,0.03m,N/A,0.01m,04th Jun 02  
Bangai-O Spirits    ,DS,D3 Publisher  ,"Treasure Co., Ltd.  ",8.4  ,N/A  ,0.08m,0.07m,0.00m,N/A,0.01m,12th Aug 08  
Ultimate Shooting Collection    ,Wii,UFO Interactive  ,MileStone Inc.  ,N/A  ,N/A  ,0.08m,0.07m,N/A,N/A,0.00m,02nd Feb 09  
Serious Sam 3: BFE    ,PC,Devolver Digital  ,Croteam  ,7.0  ,N/A  ,0.08m,0.01m,0.05m,N/A,0.01m,22nd Nov 11  
Infernal: Hell's Vengeance    ,X360,Playlogic Game Factory  ,Metropolis Software  ,4.4  ,N/A  ,0.08m,0.06m,0.01m,N/A,0.01m,30th Jun 09  
Duke Nukem: Land of the Babes    ,PS,Atari  ,n-Space  ,N/A  ,N/A  ,0.08m,0.04m,0.03m,N/A,0.00m,19th Sep 00  
Vietcong: Purple Haze    ,XB,Gathering of Developers  ,Coyote Developments  ,N/A  ,N/A  ,0.08m,0.06m,0.02m,N/A,0.00m,15th Sep 04  
Conflict: Desert Storm    ,GC,Gotham Games  ,Pivotal Games  ,6.3  ,N/A  ,0.08m,0.06m,0.02m,N/A,0.00m,22nd Apr 03  
Far Cry Instincts Evolution    ,XB,Ubisoft  ,Ubisoft Montreal  ,N/A  ,N/A  ,0.08m,0.06m,0.02m,N/A,0.00m,28th Mar 06  
Medal of Honor: Underground    ,GBA,"Destination Software, Inc  ",Rebellion Developments  ,N/A  ,N/A  ,0.08m,0.05m,0.02m,N/A,0.00m,02nd Dec 02  
Gunblade NY & L.A. Machineguns Arcade Hits Pack    ,Wii,Sega  ,Sega  ,N/A  ,N/A  ,0.07m,0.06m,0.01m,N/A,0.01m,24th Aug 10  
The History Channel: Battle for the Pacific    ,PS3,Activision  ,Cauldron Ltd.  ,N/A  ,N/A  ,0.07m,0.07m,0.00m,N/A,0.01m,19th Feb 08  
Rogue Trooper: Quartz Zone Massacre    ,Wii,Graffiti  ,Rebellion Developments  ,8.0  ,N/A  ,0.07m,0.06m,0.00m,N/A,0.01m,24th Nov 09  
Winx Club    ,GBA,Konami  ,Rainbow Studios  ,N/A  ,N/A  ,0.07m,0.05m,0.02m,N/A,0.00m,16th Nov 05  
Brothers in Arms: Furious 4    ,PS3,Ubisoft  ,Gearbox Software  ,N/A  ,N/A  ,0.07m,0.01m,0.05m,N/A,0.01m,30th Sep 12  
Dream Trigger 3D    ,3DS,D3 Publisher  ,Art Corporation  ,5.7  ,N/A  ,0.07m,0.04m,0.02m,N/A,0.01m,10th May 11  
G Darius    ,PS,THQ  ,Aisystem Tokyo  ,N/A  ,N/A  ,0.07m,0.04m,0.03m,N/A,0.00m,31st Mar 98  
Combat: Task Force 121    ,XB,Groove Games  ,Direct Action Games  ,N/A  ,N/A  ,0.07m,0.05m,0.02m,N/A,0.00m,27th Mar 05  
Viewpoint    ,PS,Electronic Arts  ,Visual Concepts  ,N/A  ,N/A  ,0.07m,0.04m,0.03m,N/A,0.00m,28th Nov 95  
Serious Sam: Next Encounter    ,PS2,Global Star Software  ,Climax Group  ,N/A  ,N/A  ,0.07m,0.04m,0.03m,N/A,0.01m,22nd Apr 04  
Tom Clancy's Ghost Recon 2    ,GC,Ubisoft  ,Red Storm Entertainment  ,5.7  ,N/A  ,0.07m,0.06m,0.01m,N/A,0.00m,15th Mar 05  
Touhou Genso Rondo: Bullet Ballet    ,PS4,NIS America  ,CUBETYPE  ,N/A  ,N/A  ,0.07m,0.06m,N/A,N/A,0.01m,06th Sep 16  
Kane & Lynch 2: Dog Days    ,PC,Square Enix  ,IO Interactive  ,6.5  ,N/A  ,0.07m,N/A,0.06m,N/A,0.01m,17th Aug 10  
Inversion    ,PS3,Namco Bandai Games  ,Saber Interactive  ,N/A  ,N/A  ,0.07m,0.03m,0.03m,N/A,0.01m,05th Jun 12  
Operation Flashpoint: Dragon Rising    ,PC,Codemasters  ,Codemasters  ,7.6  ,N/A  ,0.07m,0.03m,0.03m,N/A,0.01m,06th Oct 09  
Machine Head    ,PS,Eidos Interactive  ,Core Design Ltd.  ,N/A  ,N/A  ,0.07m,0.04m,0.03m,N/A,0.00m,30th Nov 96  
Damnation    ,X360,Codemasters  ,Blue Omega Entertainment  ,3.1  ,N/A  ,0.07m,0.06m,0.01m,N/A,0.01m,26th May 09  
Wild Guns Reloaded    ,NS,Natsume  ,Natsume Atari  ,N/A  ,N/A  ,0.07m,0.06m,N/A,N/A,0.01m,17th Apr 18  
Hunting Simulator    ,PS4,Bigben Interactive  ,Maximum Games  ,N/A  ,N/A  ,0.07m,0.06m,N/A,N/A,0.01m,11th Jul 17  
Operation Flashpoint: Red River    ,PC,Codemasters  ,Codemasters  ,7.0  ,N/A  ,0.07m,0.01m,0.04m,N/A,0.01m,07th Jun 11  
Point Blank DS (JP sales)    ,DS,Namco Bandai  ,Namco Bandai Games  ,N/A  ,N/A  ,0.07m,N/A,N/A,0.07m,N/A,13th Jun 06  
Drake of the 99 Dragons    ,XB,Majesco  ,Idol FX  ,N/A  ,N/A  ,0.07m,0.05m,0.01m,N/A,0.00m,03rd Nov 03  
RayStorm    ,PS,Working Designs  ,Taito Corporation  ,N/A  ,N/A  ,0.07m,0.04m,0.03m,N/A,0.00m,30th Jun 97  
Bionicle Heroes    ,X360,Eidos Interactive  ,Traveller's Tales  ,6.1  ,N/A  ,0.07m,0.05m,0.01m,N/A,0.01m,15th Nov 06  
Target: Terror    ,Wii,Konami  ,Leviathan Games  ,N/A  ,N/A  ,0.07m,0.06m,N/A,N/A,0.01m,22nd Apr 08  
Silpheed: The Lost Planet    ,PS2,Working Designs  ,"Treasure Co., Ltd.  ",N/A  ,N/A  ,0.07m,0.03m,0.03m,N/A,0.01m,23rd Apr 01  
Heavenly Guardian    ,Wii,UFO Interactive  ,Starfish  ,N/A  ,N/A  ,0.07m,0.06m,N/A,N/A,0.01m,22nd Apr 08  
Space Hulk: Vengeance of the Blood Angels    ,PS,Electronic Arts  ,Key Game  ,N/A  ,N/A  ,0.07m,0.04m,0.03m,N/A,0.00m,01st Jan 96  
Operation: Vietnam    ,DS,Majesco  ,Coyote Console  ,N/A  ,N/A  ,0.07m,0.06m,0.00m,N/A,0.00m,20th Aug 07  
Resident Evil 6    ,XOne,Capcom  ,Capcom  ,N/A  ,N/A  ,0.07m,0.06m,N/A,N/A,0.01m,29th Mar 16  
DefCon 5    ,PS,Data East  ,Millennium Interactive  ,N/A  ,N/A  ,0.07m,0.04m,0.03m,N/A,0.00m,23rd Nov 95  
Bullet Girls    ,PSV,D3Publisher  ,Shade  ,N/A  ,N/A  ,0.07m,N/A,N/A,0.07m,N/A,21st Aug 14  
Gunstar Super Heroes    ,GBA,Sega  ,"Treasure Co., Ltd.  ",8.0  ,N/A  ,0.07m,0.05m,0.02m,N/A,0.00m,25th Oct 05  
C: The Contra Adventure    ,PS,Konami  ,Appaloosa Interactive  ,4.2  ,N/A  ,0.07m,0.04m,0.02m,N/A,0.00m,01st Sep 98  
Pocky & Rocky with Becky    ,GBA,Natsume  ,Altron  ,N/A  ,N/A  ,0.07m,0.05m,0.02m,N/A,0.00m,18th Oct 02  
Disney's Chicken Little: Ace In Action    ,DS,Buena Vista  ,Avalanche Software  ,6.0  ,N/A  ,0.06m,0.06m,0.00m,N/A,0.00m,09th Nov 06  
Monster Madness: Grave Danger    ,PS3,SouthPeak Interactive  ,Psyonix Studios  ,N/A  ,N/A  ,0.06m,0.05m,0.01m,N/A,0.01m,05th Aug 08  
